idx,y_pred,y_true,residual
773,5.870733,5.774517,0.096216
774,5.383187,6.377124,-0.993937
775,6.170032,5.938019,0.232013
776,5.432009,6.000000,-0.567991
777,5.513719,6.332236,-0.818517
778,6.066484,6.176091,-0.109607
779,5.808348,6.165244,-0.356896
780,6.898380,6.969416,-0.071036
781,6.368900,6.447158,-0.078258
782,6.070971,6.729165,-0.658194
783,6.616962,6.397940,0.219022
784,6.413642,6.426999,-0.013357
785,5.676180,4.778151,0.898029
786,6.338658,6.380211,-0.041553
787,6.192041,6.397940,-0.205899
788,5.465135,3.556303,1.908832
789,6.262147,6.633468,-0.371321
790,5.953529,6.243038,-0.289509
791,6.234518,6.187521,0.046998
792,5.297307,6.176091,-0.878785
793,5.994217,4.770852,1.223365
794,6.382041,6.397940,-0.015899
795,5.976182,6.419956,-0.443774
796,6.377072,6.819544,-0.442471
797,5.230673,5.128399,0.102273
798,5.604167,4.948070,0.656097
799,6.024939,6.467904,-0.442965
800,6.443713,6.284656,0.159057
801,6.024622,6.556303,-0.531681
802,5.822236,4.858537,0.963699
803,5.427546,5.230449,0.197097
804,5.403050,4.728029,0.675021
805,5.618443,4.000000,1.618443
806,5.912461,6.049218,-0.136757
807,5.601352,4.826075,0.775277
809,4.029157,4.041393,-0.012235
810,5.219107,5.009876,0.209232
811,5.121589,5.029384,0.092206
812,5.732760,5.544812,0.187949
814,5.492872,5.610660,-0.117789
815,4.862220,5.045323,-0.183103
816,4.925989,4.017868,0.908121
817,4.354289,5.961895,-1.607607
818,3.720993,4.022428,-0.301435
819,5.346425,4.468347,0.878077
820,5.711854,5.748188,-0.036334
821,4.602967,4.389095,0.213872
822,4.935541,4.178977,0.756564
823,5.630886,5.781037,-0.150151
824,4.924721,4.000000,0.924721
825,5.688462,4.812913,0.875548
826,5.122787,5.689309,-0.566522
827,5.171747,5.851258,-0.679512
828,4.834467,5.189209,-0.354742
829,4.307721,4.049218,0.258503
830,5.613002,4.716003,0.896999
831,5.054416,6.763428,-1.709012
832,5.612685,3.832509,1.780176
833,5.166452,5.079181,0.087270
835,4.922977,5.285557,-0.362580
836,6.043613,6.255273,-0.211660
837,5.109505,4.845098,0.264407
838,5.885662,6.079181,-0.193519
839,4.662389,4.404834,0.257555
840,5.703460,4.799823,0.903637
841,5.297638,6.698970,-1.401332
842,4.932371,3.494155,1.438216
844,5.818785,4.017033,1.801752
845,5.117775,4.544068,0.573707
846,4.737934,3.342423,1.395511
847,3.016917,4.102777,-1.085859
848,4.717089,3.919078,0.798011
849,5.228221,6.000000,-0.771779
850,5.883760,5.736397,0.147363
851,5.463215,4.562174,0.901041
852,5.651303,4.445604,1.205699
853,5.261930,5.477121,-0.215192
854,5.338739,5.064458,0.274281
855,5.539022,7.176091,-1.637069
856,5.874725,6.041393,-0.166668
857,6.104266,5.541579,0.562687
858,4.932661,4.994317,-0.061656
860,4.622987,4.542825,0.080162
861,5.672740,6.477121,-0.804381
